#1
# columns: time supply_fan_1_status supply_fan_2_status building_pressure relief_fan_1_alarm relief_fan_2_alarm relief_fan_3_alarm relief_fan_4_alarm relief_fan_1_proof relief_fan_2_proof relief_fan_3_proof relief_fan_4_proof averaged_building_pressure relief_fan_1_speed relief_fan_2_speed relief_fan_3_speed relief_fan_4_speed relief_damper_1_command relief_damper_2_command relief_damper_3_command relief_damper_4_command
double G36_multizone_vav_relief_fan_group_reference(161,21)
0.0 0.0 0.0 12.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
15.0 0.0 0.0 12.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 11.999200053329778 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
30.0 0.0 0.0 12.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 11.999600013332888 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
45.0 0.0 0.0 12.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 11.999733339259128 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
60.0 0.0 0.0 12.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 11.999800003333279 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
75.0 0.0 0.0 12.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 11.999840002133304 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
90.0 0.0 0.0 12.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 11.999866668148131 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
105.0 0.0 0.0 12.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 11.99988571537414 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
120.0 0.0 0.0 12.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 11.999900000833327 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
135.0 0.0 0.0 12.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 11.999911111769542 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
150.0 0.0 0.0 12.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 11.99992000053333 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
165.0 0.0 0.0 12.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 11.99992727316804 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
180.0 0.0 0.0 12.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 11.999933333703702 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
195.0 0.0 0.0 12.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 11.999938461854041 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
210.0 0.0 0.0 12.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 11.999942857414965 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
225.0 0.0 0.0 12.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 11.999946666903702 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
240.0 0.0 0.0 12.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 11.999950000208333 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
255.0 0.0 0.0 12.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 11.999952941361014 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
270.0 0.0 0.0 12.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 11.999955555720165 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
285.0 0.0 0.0 12.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 11.99995789488458 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
300.0 1.0 1.0 18.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 12.3 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
315.0 1.0 1.0 18.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 12.6 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
330.0 1.0 1.0 18.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 12.9 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
345.0 1.0 1.0 18.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 13.2 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
360.0 1.0 1.0 18.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 13.5 0.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0
375.0 1.0 1.0 18.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 13.8 0.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0
390.0 1.0 1.0 18.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.1 0.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0
405.0 1.0 1.0 18.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.4 0.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0
420.0 1.0 1.0 18.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.7 0.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0
435.0 1.0 1.0 18.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 15.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0
450.0 1.0 1.0 18.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 15.3 0.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0
465.0 1.0 1.0 18.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 15.6 0.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0
480.0 1.0 1.0 18.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 15.9 0.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0
495.0 1.0 1.0 18.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 16.2 0.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0
510.0 1.0 1.0 18.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 16.5 0.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0
525.0 1.0 1.0 18.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 16.8 0.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0
540.0 1.0 1.0 18.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 17.1 0.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0
555.0 1.0 1.0 18.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 17.4 0.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0
570.0 1.0 1.0 18.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 17.7 0.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0
585.0 1.0 1.0 18.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 18.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0
600.0 1.0 1.0 18.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 18.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
615.0 1.0 1.0 18.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 18.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
630.0 1.0 1.0 18.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 18.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
645.0 1.0 1.0 18.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 18.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
660.0 1.0 1.0 18.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 18.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
675.0 1.0 1.0 18.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 18.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
690.0 1.0 1.0 18.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 18.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
705.0 1.0 1.0 18.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 18.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
720.0 1.0 1.0 18.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 18.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
735.0 1.0 1.0 18.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 18.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
750.0 1.0 1.0 18.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 18.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
765.0 1.0 1.0 18.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 18.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
780.0 1.0 1.0 18.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 18.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
795.0 1.0 1.0 18.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 18.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
810.0 1.0 1.0 18.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 18.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
825.0 1.0 1.0 18.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 18.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
840.0 1.0 1.0 18.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 18.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
855.0 1.0 1.0 18.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 18.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0
870.0 1.0 1.0 18.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 18.0 0.0 0.0 0.5 0.0 0.0 0.0 1.0 0.0
885.0 1.0 1.0 18.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 18.0 0.0 0.0 0.5 0.0 0.0 0.0 1.0 0.0
900.0 1.0 1.0 18.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 18.0 0.0 0.0 0.5 0.0 0.0 0.0 1.0 0.0
915.0 1.0 1.0 18.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 18.0 0.0 0.0 0.5 0.0 0.0 0.0 1.0 0.0
930.0 1.0 1.0 18.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 18.0 0.0 0.0 0.5 0.0 0.0 0.0 1.0 0.0
945.0 1.0 1.0 18.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 18.0 0.0 0.0 0.5 0.0 0.0 0.0 1.0 0.0
960.0 1.0 1.0 18.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 18.0 0.0 0.0 0.5 0.0 0.0 0.0 1.0 0.0
975.0 1.0 1.0 18.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 18.0 0.0 0.0 0.5 0.0 0.0 0.0 1.0 0.0
990.0 1.0 1.0 18.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 18.0 0.0 0.0 0.5 0.0 0.0 0.0 1.0 0.0
1005.0 1.0 1.0 18.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 18.0 0.0 0.0 0.5 0.0 0.0 0.0 1.0 0.0
1020.0 1.0 1.0 18.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 18.0 0.0 0.0 0.5 0.0 0.0 0.0 1.0 0.0
1035.0 1.0 1.0 18.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 18.0 0.0 0.0 0.5 0.0 0.0 0.0 1.0 0.0
1050.0 1.0 1.0 18.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 18.0 0.0 0.0 0.5 0.0 0.0 0.0 1.0 0.0
1065.0 1.0 1.0 18.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 18.0 0.0 0.0 0.5 0.0 0.0 0.0 1.0 0.0
1080.0 1.0 1.0 18.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 18.0 0.0 0.0 0.5 0.0 0.0 0.0 1.0 0.0
1095.0 1.0 1.0 18.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 18.0 0.0 0.0 0.5 0.0 0.0 0.0 1.0 0.0
